"","State","StateFIPS","CountyFIPS","AreaName","Poverty"
"22649","OH",39,173,"Wood County, Ohio",17461
"22650","OH",39,175,"Wyandot County, Ohio",2601
"23941","OK",40,1,"Adair County, Oklahoma",5897
"23942","OK",40,3,"Alfalfa County, Oklahoma",606
"23943","OK",40,5,"Atoka County, Oklahoma",2794
"23944","OK",40,7,"Beaver County, Oklahoma",492
"23945","OK",40,9,"Beckham County, Oklahoma",2777
"23946","OK",40,11,"Blaine County, Oklahoma",1293
"23947","OK",40,13,"Bryan County, Oklahoma",7816
"23948","OK",40,15,"Caddo County, Oklahoma",5976
"23949","OK",40,17,"Canadian County, Oklahoma",8995
"23950","OK",40,19,"Carter County, Oklahoma",7262
"23951","OK",40,21,"Cherokee County, Oklahoma",10426
"23952","OK",40,23,"Choctaw County, Oklahoma",4297
"23953","OK",40,25,"Cimarron County, Oklahoma",414
"23954","OK",40,27,"Cleveland County, Oklahoma",32758
"23955","OK",40,29,"Coal County, Oklahoma",1186
"23956","OK",40,31,"Comanche County, Oklahoma",20444
"23957","OK",40,33,"Cotton County, Oklahoma",1030
"23958","OK",40,35,"Craig County, Oklahoma",2659
"23959","OK",40,37,"Creek County, Oklahoma",10813
"23960","OK",40,39,"Custer County, Oklahoma",4595
"23961","OK",40,41,"Delaware County, Oklahoma",8311
"23962","OK",40,43,"Dewey County, Oklahoma",788
"23963","OK",40,45,"Ellis County, Oklahoma",595
"23964","OK",40,47,"Garfield County, Oklahoma",7852
"23965","OK",40,49,"Garvin County, Oklahoma",5038
"23966","OK",40,51,"Grady County, Oklahoma",6690
"23967","OK",40,53,"Grant County, Oklahoma",430
"23968","OK",40,55,"Greer County, Oklahoma",735
"23969","OK",40,57,"Harmon County, Oklahoma",481
"23970","OK",40,59,"Harper County, Oklahoma",520
"23971","OK",40,61,"Haskell County, Oklahoma",2524
"23972","OK",40,63,"Hughes County, Oklahoma",2244
"23973","OK",40,65,"Jackson County, Oklahoma",4276
"23974","OK",40,67,"Jefferson County, Oklahoma",1313
"23975","OK",40,69,"Johnston County, Oklahoma",2070
"23976","OK",40,71,"Kay County, Oklahoma",8137
"23977","OK",40,73,"Kingfisher County, Oklahoma",1093
"23978","OK",40,75,"Kiowa County, Oklahoma",1883
"23979","OK",40,77,"Latimer County, Oklahoma",1833
"23980","OK",40,79,"Le Flore County, Oklahoma",11035
"23981","OK",40,81,"Lincoln County, Oklahoma",5335
"23982","OK",40,83,"Logan County, Oklahoma",4943
"23983","OK",40,85,"Love County, Oklahoma",1292
"23984","OK",40,87,"McClain County, Oklahoma",3944
"23985","OK",40,89,"McCurtain County, Oklahoma",8256
"23986","OK",40,91,"McIntosh County, Oklahoma",4209
"23987","OK",40,93,"Major County, Oklahoma",1073
"23988","OK",40,95,"Marshall County, Oklahoma",2645
"23989","OK",40,97,"Mayes County, Oklahoma",8585
"23990","OK",40,99,"Murray County, Oklahoma",2012
"23991","OK",40,101,"Muskogee County, Oklahoma",14670
"23992","OK",40,103,"Noble County, Oklahoma",1515
"23993","OK",40,105,"Nowata County, Oklahoma",1928
"23994","OK",40,107,"Okfuskee County, Oklahoma",2797
"23995","OK",40,109,"Oklahoma County, Oklahoma",134377
"23996","OK",40,111,"Okmulgee County, Oklahoma",7880
"23997","OK",40,113,"Osage County, Oklahoma",7365
"23998","OK",40,115,"Ottawa County, Oklahoma",7112
"23999","OK",40,117,"Pawnee County, Oklahoma",2249
"24000","OK",40,119,"Payne County, Oklahoma",18483
"24001","OK",40,121,"Pittsburg County, Oklahoma",7994
"24002","OK",40,123,"Pontotoc County, Oklahoma",6769
"24003","OK",40,125,"Pottawatomie County, Oklahoma",12288
"24004","OK",40,127,"Pushmataha County, Oklahoma",2716
"24005","OK",40,129,"Roger Mills County, Oklahoma",544
"24006","OK",40,131,"Rogers County, Oklahoma",8271
"24007","OK",40,133,"Seminole County, Oklahoma",5371
"24008","OK",40,135,"Sequoyah County, Oklahoma",10261
"24009","OK",40,137,"Stephens County, Oklahoma",6740
"24010","OK",40,139,"Texas County, Oklahoma",2733
"24011","OK",40,141,"Tillman County, Oklahoma",1750
"24012","OK",40,143,"Tulsa County, Oklahoma",96498
"24013","OK",40,145,"Wagoner County, Oklahoma",8150
"24014","OK",40,147,"Washington County, Oklahoma",7307
"24015","OK",40,149,"Washita County, Oklahoma",1725
"24016","OK",40,151,"Woods County, Oklahoma",1283
"24017","OK",40,153,"Woodward County, Oklahoma",2595
"24800","OR",41,1,"Baker County, Oregon",2353
"24801","OR",41,3,"Benton County, Oregon",18139
"24802","OR",41,5,"Clackamas County, Oregon",36894
"24803","OR",41,7,"Clatsop County, Oregon",5791
"24804","OR",41,9,"Columbia County, Oregon",6638
"24805","OR",41,11,"Coos County, Oregon",11310
"24806","OR",41,13,"Crook County, Oregon",4048
"24807","OR",41,15,"Curry County, Oregon",3682
"24808","OR",41,17,"Deschutes County, Oregon",24220
"24809","OR",41,19,"Douglas County, Oregon",20377
"24810","OR",41,21,"Gilliam County, Oregon",186
"24811","OR",41,23,"Grant County, Oregon",1138
"24812","OR",41,25,"Harney County, Oregon",1268
"24813","OR",41,27,"Hood River County, Oregon",3223
"24814","OR",41,29,"Jackson County, Oregon",39122
"24815","OR",41,31,"Jefferson County, Oregon",4358
"24816","OR",41,33,"Josephine County, Oregon",16627
"24817","OR",41,35,"Klamath County, Oregon",12542
"24818","OR",41,37,"Lake County, Oregon",1365
"24819","OR",41,39,"Lane County, Oregon",70308
"24820","OR",41,41,"Lincoln County, Oregon",7754
"24821","OR",41,43,"Linn County, Oregon",22201
"24822","OR",41,45,"Malheur County, Oregon",6865
"24823","OR",41,47,"Marion County, Oregon",57846
"24824","OR",41,49,"Morrow County, Oregon",1844
"24825","OR",41,51,"Multnomah County, Oregon",136472
"24826","OR",41,53,"Polk County, Oregon",12270
"24827","OR",41,55,"Sherman County, Oregon",386
"24828","OR",41,57,"Tillamook County, Oregon",4310
"24829","OR",41,59,"Umatilla County, Oregon",12733
"24830","OR",41,61,"Union County, Oregon",4641
"24831","OR",41,63,"Wallowa County, Oregon",1033
"24832","OR",41,65,"Wasco County, Oregon",4015
"24833","OR",41,67,"Washington County, Oregon",64861
"24834","OR",41,69,"Wheeler County, Oregon",250
"24835","OR",41,71,"Yamhill County, Oregon",15877
"25250","PA",42,1,"Adams County, Pennsylvania",8715
"25251","PA",42,3,"Allegheny County, Pennsylvania",155874
"25252","PA",42,5,"Armstrong County, Pennsylvania",8738
"25253","PA",42,7,"Beaver County, Pennsylvania",19888
"25254","PA",42,9,"Bedford County, Pennsylvania",6643
"25255","PA",42,11,"Berks County, Pennsylvania",56855
"25256","PA",42,13,"Blair County, Pennsylvania",18548
"25257","PA",42,15,"Bradford County, Pennsylvania",8336
"25258","PA",42,17,"Bucks County, Pennsylvania",36868
"25259","PA",42,19,"Butler County, Pennsylvania",16325
"25260","PA",42,21,"Cambria County, Pennsylvania",20011
"25261","PA",42,23,"Cameron County, Pennsylvania",626
"25262","PA",42,25,"Carbon County, Pennsylvania",6909
"25263","PA",42,27,"Centre County, Pennsylvania",27217
"25264","PA",42,29,"Chester County, Pennsylvania",35053
"25265","PA",42,31,"Clarion County, Pennsylvania",6881
"25266","PA",42,33,"Clearfield County, Pennsylvania",11306
"25267","PA",42,35,"Clinton County, Pennsylvania",6086
"25268","PA",42,37,"Columbia County, Pennsylvania",10067
"25269","PA",42,39,"Crawford County, Pennsylvania",12321
"25270","PA",42,41,"Cumberland County, Pennsylvania",19984
"25271","PA",42,43,"Dauphin County, Pennsylvania",36269
"25272","PA",42,45,"Delaware County, Pennsylvania",57202
"25273","PA",42,47,"Elk County, Pennsylvania",2721
"25274","PA",42,49,"Erie County, Pennsylvania",44595
"25275","PA",42,51,"Fayette County, Pennsylvania",25282
"25276","PA",42,53,"Forest County, Pennsylvania",523
"25277","PA",42,55,"Franklin County, Pennsylvania",17554
"25278","PA",42,57,"Fulton County, Pennsylvania",1779
"25279","PA",42,59,"Greene County, Pennsylvania",4672
"25280","PA",42,61,"Huntingdon County, Pennsylvania",5578
"25281","PA",42,63,"Indiana County, Pennsylvania",14176
"25282","PA",42,65,"Jefferson County, Pennsylvania",6414
"25283","PA",42,67,"Juniata County, Pennsylvania",3245
"25284","PA",42,69,"Lackawanna County, Pennsylvania",30447
"25285","PA",42,71,"Lancaster County, Pennsylvania",55372
"25286","PA",42,73,"Lawrence County, Pennsylvania",13192
"25287","PA",42,75,"Lebanon County, Pennsylvania",14922
"25288","PA",42,77,"Lehigh County, Pennsylvania",45488
"25289","PA",42,79,"Luzerne County, Pennsylvania",48822
"25290","PA",42,81,"Lycoming County, Pennsylvania",16150
"25291","PA",42,83,"McKean County, Pennsylvania",6830
"25292","PA",42,85,"Mercer County, Pennsylvania",14549
"25293","PA",42,87,"Mifflin County, Pennsylvania",7216
"25294","PA",42,89,"Monroe County, Pennsylvania",20702
"25295","PA",42,91,"Montgomery County, Pennsylvania",52330
"25296","PA",42,93,"Montour County, Pennsylvania",1749
"25297","PA",42,95,"Northampton County, Pennsylvania",27294
"25298","PA",42,97,"Northumberland County, Pennsylvania",12279
"25299","PA",42,99,"Perry County, Pennsylvania",4217
"25300","PA",42,101,"Philadelphia County, Pennsylvania",399352
"25301","PA",42,103,"Pike County, Pennsylvania",5532
"25302","PA",42,105,"Potter County, Pennsylvania",2570
"25303","PA",42,107,"Schuylkill County, Pennsylvania",18278
"25304","PA",42,109,"Snyder County, Pennsylvania",4077
"25305","PA",42,111,"Somerset County, Pennsylvania",9074
"25306","PA",42,113,"Sullivan County, Pennsylvania",802
"25307","PA",42,115,"Susquehanna County, Pennsylvania",5455
"25308","PA",42,117,"Tioga County, Pennsylvania",5891
"25309","PA",42,119,"Union County, Pennsylvania",4554
"25310","PA",42,121,"Venango County, Pennsylvania",8123
"25311","PA",42,123,"Warren County, Pennsylvania",4891
"25312","PA",42,125,"Washington County, Pennsylvania",21074
"25313","PA",42,127,"Wayne County, Pennsylvania",6164
"25314","PA",42,129,"Westmoreland County, Pennsylvania",36758
"25315","PA",42,131,"Wyoming County, Pennsylvania",3030
"25316","PA",42,133,"York County, Pennsylvania",46124
"27145","PR",72,1,"Adjuntas Municipio, Puerto Rico",11645
"27146","PR",72,3,"Aguada Municipio, Puerto Rico",21982
"27147","PR",72,5,"Aguadilla Municipio, Puerto Rico",27742
"27148","PR",72,7,"Aguas Buenas Municipio, Puerto Rico",14789
"27149","PR",72,9,"Aibonito Municipio, Puerto Rico",11713
"27150","PR",72,11,"Añasco Municipio, Puerto Rico",13997
"27151","PR",72,13,"Arecibo Municipio, Puerto Rico",45195
"27152","PR",72,15,"Arroyo Municipio, Puerto Rico",10020
"27153","PR",72,17,"Barceloneta Municipio, Puerto Rico",13828
"27154","PR",72,19,"Barranquitas Municipio, Puerto Rico",18032
"27155","PR",72,21,"Bayamón Municipio, Puerto Rico",68252
"27156","PR",72,23,"Cabo Rojo Municipio, Puerto Rico",25503
"27157","PR",72,25,"Caguas Municipio, Puerto Rico",52367
"27158","PR",72,27,"Camuy Municipio, Puerto Rico",16498
"27159","PR",72,29,"Canóvanas Municipio, Puerto Rico",20667
"27160","PR",72,31,"Carolina Municipio, Puerto Rico",50985
"27161","PR",72,33,"Cataño Municipio, Puerto Rico",13049
"27162","PR",72,35,"Cayey Municipio, Puerto Rico",19324
"27163","PR",72,37,"Ceiba Municipio, Puerto Rico",5536
"27164","PR",72,39,"Ciales Municipio, Puerto Rico",10642
"27165","PR",72,41,"Cidra Municipio, Puerto Rico",16524
"27166","PR",72,43,"Coamo Municipio, Puerto Rico",19842
"27167","PR",72,45,"Comerío Municipio, Puerto Rico",12145
"27168","PR",72,47,"Corozal Municipio, Puerto Rico",20237
"27169","PR",72,49,"Culebra Municipio, Puerto Rico",708
"27170","PR",72,51,"Dorado Municipio, Puerto Rico",13540
"27171","PR",72,53,"Fajardo Municipio, Puerto Rico",15660
"27172","PR",72,54,"Florida Municipio, Puerto Rico",6689
"27173","PR",72,55,"Guánica Municipio, Puerto Rico",11089
"27174","PR",72,57,"Guayama Municipio, Puerto Rico",22083
"27175","PR",72,59,"Guayanilla Municipio, Puerto Rico",11402
"27176","PR",72,61,"Guaynabo Municipio, Puerto Rico",25163
"27177","PR",72,63,"Gurabo Municipio, Puerto Rico",15848
"27178","PR",72,65,"Hatillo Municipio, Puerto Rico",18552
"27179","PR",72,67,"Hormigueros Municipio, Puerto Rico",6246
"27180","PR",72,69,"Humacao Municipio, Puerto Rico",25043
"27181","PR",72,71,"Isabela Municipio, Puerto Rico",24673
"27182","PR",72,73,"Jayuya Municipio, Puerto Rico",9083
"27183","PR",72,75,"Juana Díaz Municipio, Puerto Rico",24979
"27184","PR",72,77,"Juncos Municipio, Puerto Rico",18983
"27185","PR",72,79,"Lajas Municipio, Puerto Rico",14632
"27186","PR",72,81,"Lares Municipio, Puerto Rico",16529
"27187","PR",72,83,"Las Marías Municipio, Puerto Rico",5357
"27188","PR",72,85,"Las Piedras Municipio, Puerto Rico",18976
"27189","PR",72,87,"Loíza Municipio, Puerto Rico",13543
"27190","PR",72,89,"Luquillo Municipio, Puerto Rico",8868
"27191","PR",72,91,"Manatí Municipio, Puerto Rico",19265
"27192","PR",72,93,"Maricao Municipio, Puerto Rico",4054
"27193","PR",72,95,"Maunabo Municipio, Puerto Rico",6533
"27194","PR",72,97,"Mayagüez Municipio, Puerto Rico",42055
"27195","PR",72,99,"Moca Municipio, Puerto Rico",20947
"27196","PR",72,101,"Morovis Municipio, Puerto Rico",17745
"27197","PR",72,103,"Naguabo Municipio, Puerto Rico",14051
"27198","PR",72,105,"Naranjito Municipio, Puerto Rico",14616
"27199","PR",72,107,"Orocovis Municipio, Puerto Rico",13353
"27200","PR",72,109,"Patillas Municipio, Puerto Rico",10900
"27201","PR",72,111,"Peñuelas Municipio, Puerto Rico",13620
"27202","PR",72,113,"Ponce Municipio, Puerto Rico",79360
"27203","PR",72,115,"Quebradillas Municipio, Puerto Rico",13928
"27204","PR",72,117,"Rincón Municipio, Puerto Rico",7228
"27205","PR",72,119,"Río Grande Municipio, Puerto Rico",20341
"27206","PR",72,121,"Sabana Grande Municipio, Puerto Rico",11404
"27207","PR",72,123,"Salinas Municipio, Puerto Rico",16746
"27208","PR",72,125,"San Germán Municipio, Puerto Rico",17074
"27209","PR",72,127,"San Juan Municipio, Puerto Rico",155011
"27210","PR",72,129,"San Lorenzo Municipio, Puerto Rico",19157
"27211","PR",72,131,"San Sebastián Municipio, Puerto Rico",22775
"27212","PR",72,133,"Santa Isabel Municipio, Puerto Rico",11470
"27213","PR",72,135,"Toa Alta Municipio, Puerto Rico",23357
"27214","PR",72,137,"Toa Baja Municipio, Puerto Rico",32692
"27215","PR",72,139,"Trujillo Alto Municipio, Puerto Rico",21253
"27216","PR",72,141,"Utuado Municipio, Puerto Rico",16445
"27217","PR",72,143,"Vega Alta Municipio, Puerto Rico",19358
"27218","PR",72,145,"Vega Baja Municipio, Puerto Rico",27360
"27219","PR",72,147,"Vieques Municipio, Puerto Rico",3569
"27220","PR",72,149,"Villalba Municipio, Puerto Rico",13223
"27221","PR",72,151,"Yabucoa Municipio, Puerto Rico",18899
"27222","PR",72,153,"Yauco Municipio, Puerto Rico",20168
"27496","RI",44,1,"Bristol County, Rhode Island",3396
"27497","RI",44,3,"Kent County, Rhode Island",13763
"27498","RI",44,5,"Newport County, Rhode Island",8005
"27499","RI",44,7,"Providence County, Rhode Island",107120
"27500","RI",44,9,"Washington County, Rhode Island",11939
"27552","SC",45,1,"Abbeville County, South Carolina",5471
"27553","SC",45,3,"Aiken County, South Carolina",29126
"27554","SC",45,5,"Allendale County, South Carolina",2537
"27555","SC",45,7,"Anderson County, South Carolina",30915
"27556","SC",45,9,"Bamberg County, South Carolina",4077
"27557","SC",45,11,"Barnwell County, South Carolina",5819
"27558","SC",45,13,"Beaufort County, South Carolina",21221
"27559","SC",45,15,"Berkeley County, South Carolina",26327
"27560","SC",45,17,"Calhoun County, South Carolina",2896
"27561","SC",45,19,"Charleston County, South Carolina",62119
"27562","SC",45,21,"Cherokee County, South Carolina",13093
"27563","SC",45,23,"Chester County, South Carolina",8734
"27564","SC",45,25,"Chesterfield County, South Carolina",11930
"27565","SC",45,27,"Clarendon County, South Carolina",8163
"27566","SC",45,29,"Colleton County, South Carolina",8340
"27567","SC",45,31,"Darlington County, South Carolina",15878
"27568","SC",45,33,"Dillon County, South Carolina",10502
"27569","SC",45,35,"Dorchester County, South Carolina",18737
"27570","SC",45,37,"Edgefield County, South Carolina",3896
"27571","SC",45,39,"Fairfield County, South Carolina",5566
"27572","SC",45,41,"Florence County, South Carolina",26802
"27573","SC",45,43,"Georgetown County, South Carolina",12557
"27574","SC",45,45,"Greenville County, South Carolina",72169
"27575","SC",45,47,"Greenwood County, South Carolina",15875
"27576","SC",45,49,"Hampton County, South Carolina",3963
"27577","SC",45,51,"Horry County, South Carolina",51988
"27578","SC",45,53,"Jasper County, South Carolina",6106
"27579","SC",45,55,"Kershaw County, South Carolina",10467
"27580","SC",45,57,"Lancaster County, South Carolina",14802
"27581","SC",45,59,"Laurens County, South Carolina",13395
"27582","SC",45,61,"Lee County, South Carolina",4663
"27583","SC",45,63,"Lexington County, South Carolina",38470
"27584","SC",45,65,"McCormick County, South Carolina",1681
"27585","SC",45,67,"Marion County, South Carolina",8865
"27586","SC",45,69,"Marlboro County, South Carolina",7224
"27587","SC",45,71,"Newberry County, South Carolina",6436
"27588","SC",45,73,"Oconee County, South Carolina",14897
"27589","SC",45,75,"Orangeburg County, South Carolina",20600
"27590","SC",45,77,"Pickens County, South Carolina",22545
"27591","SC",45,79,"Richland County, South Carolina",62611
"27592","SC",45,81,"Saluda County, South Carolina",4062
"27593","SC",45,83,"Spartanburg County, South Carolina",49665
"27594","SC",45,85,"Sumter County, South Carolina",18943
"27595","SC",45,87,"Union County, South Carolina",5605
"27596","SC",45,89,"Williamsburg County, South Carolina",9349
"27597","SC",45,91,"York County, South Carolina",31814
"28030","SD",46,3,"Aurora County, South Dakota",223
"28031","SD",46,5,"Beadle County, South Dakota",3708
"28032","SD",46,7,"Bennett County, South Dakota",1361
"28033","SD",46,9,"Bon Homme County, South Dakota",576
"28034","SD",46,11,"Brookings County, South Dakota",4811
"28035","SD",46,13,"Brown County, South Dakota",3613
"28036","SD",46,15,"Brule County, South Dakota",789
"28037","SD",46,17,"Buffalo County, South Dakota",711
"28038","SD",46,19,"Butte County, South Dakota",1082
"28039","SD",46,21,"Campbell County, South Dakota",140
"28040","SD",46,23,"Charles Mix County, South Dakota",1970
"28041","SD",46,25,"Clark County, South Dakota",566
"28042","SD",46,27,"Clay County, South Dakota",3255
"28043","SD",46,29,"Codington County, South Dakota",2806
"28044","SD",46,31,"Corson County, South Dakota",1865
"28045","SD",46,33,"Custer County, South Dakota",850
"28046","SD",46,35,"Davison County, South Dakota",2379
"28047","SD",46,37,"Day County, South Dakota",1200
"28048","SD",46,39,"Deuel County, South Dakota",330
"28049","SD",46,41,"Dewey County, South Dakota",1523
"28050","SD",46,43,"Douglas County, South Dakota",246
"28051","SD",46,45,"Edmunds County, South Dakota",479
"28052","SD",46,47,"Fall River County, South Dakota",1097
"28053","SD",46,49,"Faulk County, South Dakota",373
"28054","SD",46,51,"Grant County, South Dakota",582
"28055","SD",46,53,"Gregory County, South Dakota",769
"28056","SD",46,55,"Haakon County, South Dakota",343
"28057","SD",46,57,"Hamlin County, South Dakota",424
"28058","SD",46,59,"Hand County, South Dakota",271
"28059","SD",46,61,"Hanson County, South Dakota",406
"28060","SD",46,63,"Harding County, South Dakota",174
"28061","SD",46,65,"Hughes County, South Dakota",1663
"28062","SD",46,67,"Hutchinson County, South Dakota",926
"28063","SD",46,69,"Hyde County, South Dakota",168
"28064","SD",46,71,"Jackson County, South Dakota",1059
"28065","SD",46,73,"Jerauld County, South Dakota",176
"28066","SD",46,75,"Jones County, South Dakota",89
"28067","SD",46,77,"Kingsbury County, South Dakota",505
"28068","SD",46,79,"Lake County, South Dakota",1732
"28069","SD",46,81,"Lawrence County, South Dakota",3115
"28070","SD",46,83,"Lincoln County, South Dakota",2158
"28071","SD",46,85,"Lyman County, South Dakota",775
"28072","SD",46,87,"McCook County, South Dakota",467
"28073","SD",46,89,"McPherson County, South Dakota",478
"28074","SD",46,91,"Marshall County, South Dakota",701
"28075","SD",46,93,"Meade County, South Dakota",2764
"28076","SD",46,95,"Mellette County, South Dakota",921
"28077","SD",46,97,"Miner County, South Dakota",234
"28078","SD",46,99,"Minnehaha County, South Dakota",20578
"28079","SD",46,101,"Moody County, South Dakota",910
"28080","SD",46,102,"Oglala Lakota County, South Dakota",7482
"28081","SD",46,103,"Pennington County, South Dakota",13079
"28082","SD",46,105,"Perkins County, South Dakota",396
"28083","SD",46,107,"Potter County, South Dakota",255
"28084","SD",46,109,"Roberts County, South Dakota",2031
"28085","SD",46,111,"Sanborn County, South Dakota",238
"28086","SD",46,115,"Spink County, South Dakota",798
"28087","SD",46,117,"Stanley County, South Dakota",240
"28088","SD",46,119,"Sully County, South Dakota",74
"28089","SD",46,121,"Todd County, South Dakota",4471
"28090","SD",46,123,"Tripp County, South Dakota",1212
"28091","SD",46,125,"Turner County, South Dakota",761
"28092","SD",46,127,"Union County, South Dakota",783
"28093","SD",46,129,"Walworth County, South Dakota",650
"28094","SD",46,135,"Yankton County, South Dakota",2993
"28095","SD",46,137,"Ziebach County, South Dakota",1103
"28512","TN",47,1,"Anderson County, Tennessee",13309
"28513","TN",47,3,"Bedford County, Tennessee",7727
"28514","TN",47,5,"Benton County, Tennessee",3667
"28515","TN",47,7,"Bledsoe County, Tennessee",2697
"28516","TN",47,9,"Blount County, Tennessee",17305
"28517","TN",47,11,"Bradley County, Tennessee",19357
"28518","TN",47,13,"Campbell County, Tennessee",9203
"28519","TN",47,15,"Cannon County, Tennessee",2500
"28520","TN",47,17,"Carroll County, Tennessee",5713
"28521","TN",47,19,"Carter County, Tennessee",13021
"28522","TN",47,21,"Cheatham County, Tennessee",5396
"28523","TN",47,23,"Chester County, Tennessee",3516
"28524","TN",47,25,"Claiborne County, Tennessee",6658
"28525","TN",47,27,"Clay County, Tennessee",1801
"28526","TN",47,29,"Cocke County, Tennessee",9111
"28527","TN",47,31,"Coffee County, Tennessee",9818
"28528","TN",47,33,"Crockett County, Tennessee",2838
"28529","TN",47,35,"Cumberland County, Tennessee",9300
"28530","TN",47,37,"Davidson County, Tennessee",116031
"28531","TN",47,39,"Decatur County, Tennessee",2470
"28532","TN",47,41,"DeKalb County, Tennessee",3887
"28533","TN",47,43,"Dickson County, Tennessee",8116
"28534","TN",47,45,"Dyer County, Tennessee",6646
"28535","TN",47,47,"Fayette County, Tennessee",5351
"28536","TN",47,49,"Fentress County, Tennessee",4577
"28537","TN",47,51,"Franklin County, Tennessee",6669
"28538","TN",47,53,"Gibson County, Tennessee",9080
"28539","TN",47,55,"Giles County, Tennessee",4627
"28540","TN",47,57,"Grainger County, Tennessee",4647
"28541","TN",47,59,"Greene County, Tennessee",13647
"28542","TN",47,61,"Grundy County, Tennessee",3797
"28543","TN",47,63,"Hamblen County, Tennessee",13193
"28544","TN",47,65,"Hamilton County, Tennessee",54036
"28545","TN",47,67,"Hancock County, Tennessee",1793
"28546","TN",47,69,"Hardeman County, Tennessee",5636
"28547","TN",47,71,"Hardin County, Tennessee",5920
"28548","TN",47,73,"Hawkins County, Tennessee",10661
"28549","TN",47,75,"Haywood County, Tennessee",4107
"28550","TN",47,77,"Henderson County, Tennessee",5925
"28551","TN",47,79,"Henry County, Tennessee",5862
"28552","TN",47,81,"Hickman County, Tennessee",4738
"28553","TN",47,83,"Houston County, Tennessee",1860
"28554","TN",47,85,"Humphreys County, Tennessee",2856
"28555","TN",47,87,"Jackson County, Tennessee",3034
"28556","TN",47,89,"Jefferson County, Tennessee",8343
"28557","TN",47,91,"Johnson County, Tennessee",4123
"28558","TN",47,93,"Knox County, Tennessee",69061
"28559","TN",47,95,"Lake County, Tennessee",1319
"28560","TN",47,97,"Lauderdale County, Tennessee",6532
"28561","TN",47,99,"Lawrence County, Tennessee",8443
"28562","TN",47,101,"Lewis County, Tennessee",2292
"28563","TN",47,103,"Lincoln County, Tennessee",5517
"28564","TN",47,105,"Loudon County, Tennessee",7185
"28565","TN",47,107,"McMinn County, Tennessee",10220
"28566","TN",47,109,"McNairy County, Tennessee",5319
"28567","TN",47,111,"Macon County, Tennessee",4218
"28568","TN",47,113,"Madison County, Tennessee",18521
"28569","TN",47,115,"Marion County, Tennessee",5350
"28570","TN",47,117,"Marshall County, Tennessee",4986
"28571","TN",47,119,"Maury County, Tennessee",12667
"28572","TN",47,121,"Meigs County, Tennessee",2377
"28573","TN",47,123,"Monroe County, Tennessee",8627
"28574","TN",47,125,"Montgomery County, Tennessee",28750
"28575","TN",47,127,"Moore County, Tennessee",668
"28576","TN",47,129,"Morgan County, Tennessee",4185
"28577","TN",47,131,"Obion County, Tennessee",6309
"28578","TN",47,133,"Overton County, Tennessee",4668
"28579","TN",47,135,"Perry County, Tennessee",1995
"28580","TN",47,137,"Pickett County, Tennessee",808
"28581","TN",47,139,"Polk County, Tennessee",3094
"28582","TN",47,141,"Putnam County, Tennessee",17830
"28583","TN",47,143,"Rhea County, Tennessee",7664
"28584","TN",47,145,"Roane County, Tennessee",9620
"28585","TN",47,147,"Robertson County, Tennessee",8005
"28586","TN",47,149,"Rutherford County, Tennessee",34475
"28587","TN",47,151,"Scott County, Tennessee",5903
"28588","TN",47,153,"Sequatchie County, Tennessee",2335
"28589","TN",47,155,"Sevier County, Tennessee",14128
"28590","TN",47,157,"Shelby County, Tennessee",196471
"28591","TN",47,159,"Smith County, Tennessee",3066
"28592","TN",47,161,"Stewart County, Tennessee",2560
"28593","TN",47,163,"Sullivan County, Tennessee",26924
"28594","TN",47,165,"Sumner County, Tennessee",15644
"28595","TN",47,167,"Tipton County, Tennessee",8292
"28596","TN",47,169,"Trousdale County, Tennessee",1345
"28597","TN",47,171,"Unicoi County, Tennessee",3974
"28598","TN",47,173,"Union County, Tennessee",4036
"28599","TN",47,175,"Van Buren County, Tennessee",988
"28600","TN",47,177,"Warren County, Tennessee",8329
"28601","TN",47,179,"Washington County, Tennessee",21842
"28602","TN",47,181,"Wayne County, Tennessee",3211
"28603","TN",47,183,"Weakley County, Tennessee",6075
"28604","TN",47,185,"White County, Tennessee",5011
"28605","TN",47,187,"Williamson County, Tennessee",10054
"28606","TN",47,189,"Wilson County, Tennessee",12132
"29083","TX",48,1,"Anderson County, Texas",8274
"29084","TX",48,3,"Andrews County, Texas",2032
"29085","TX",48,5,"Angelina County, Texas",16497
"29086","TX",48,7,"Aransas County, Texas",4509
"29087","TX",48,9,"Archer County, Texas",862
"29088","TX",48,11,"Armstrong County, Texas",130
"29089","TX",48,13,"Atascosa County, Texas",7619
"29090","TX",48,15,"Austin County, Texas",3289
"29091","TX",48,17,"Bailey County, Texas",1319
"29092","TX",48,19,"Bandera County, Texas",2662
"29093","TX",48,21,"Bastrop County, Texas",10664
"29094","TX",48,23,"Baylor County, Texas",423
"29095","TX",48,25,"Bee County, Texas",5274
"29096","TX",48,27,"Bell County, Texas",48543
"29097","TX",48,29,"Bexar County, Texas",312088
"29098","TX",48,31,"Blanco County, Texas",954
"29099","TX",48,33,"Borden County, Texas",10
"29100","TX",48,35,"Bosque County, Texas",2549
"29101","TX",48,37,"Bowie County, Texas",16693
"29102","TX",48,39,"Brazoria County, Texas",35762
"29103","TX",48,41,"Brazos County, Texas",53207
"29104","TX",48,43,"Brewster County, Texas",1238
"29105","TX",48,45,"Briscoe County, Texas",307
"29106","TX",48,47,"Brooks County, Texas",2726
"29107","TX",48,49,"Brown County, Texas",6581
