,State,StateFIPS,CountyFIPS,AreaName,Median Income
29196,TX,48,227,"Howard County, Texas",49575
29197,TX,48,229,"Hudspeth County, Texas",26384
29198,TX,48,231,"Hunt County, Texas",45197
29199,TX,48,233,"Hutchinson County, Texas",49353
29200,TX,48,235,"Irion County, Texas",58500
29201,TX,48,237,"Jack County, Texas",50324
29202,TX,48,239,"Jackson County, Texas",54926
29203,TX,48,241,"Jasper County, Texas",40820
29204,TX,48,243,"Jeff Davis County, Texas",50165
29205,TX,48,245,"Jefferson County, Texas",43540
29206,TX,48,247,"Jim Hogg County, Texas",35521
29207,TX,48,249,"Jim Wells County, Texas",42986
29208,TX,48,251,"Johnson County, Texas",58135
29209,TX,48,253,"Jones County, Texas",43897
29210,TX,48,255,"Karnes County, Texas",45502
29211,TX,48,257,"Kaufman County, Texas",60391
29212,TX,48,259,"Kendall County, Texas",73240
29213,TX,48,261,"Kenedy County, Texas",36438
29214,TX,48,263,"Kent County, Texas",47024
29215,TX,48,265,"Kerr County, Texas",43810
29216,TX,48,267,"Kimble County, Texas",40125
29217,TX,48,269,"King County, Texas",63250
29218,TX,48,271,"Kinney County, Texas",38281
29219,TX,48,273,"Kleberg County, Texas",38247
29220,TX,48,275,"Knox County, Texas",40493
29221,TX,48,277,"Lamar County, Texas",40748
29222,TX,48,279,"Lamb County, Texas",39851
29223,TX,48,281,"Lampasas County, Texas",49630
29224,TX,48,283,"La Salle County, Texas",37292
29225,TX,48,285,"Lavaca County, Texas",48677
29226,TX,48,287,"Lee County, Texas",53902
29227,TX,48,289,"Leon County, Texas",49802
29228,TX,48,291,"Liberty County, Texas",48729
29229,TX,48,293,"Limestone County, Texas",37554
29230,TX,48,295,"Lipscomb County, Texas",63125
29231,TX,48,297,"Live Oak County, Texas",50400
29232,TX,48,299,"Llano County, Texas",48259
29233,TX,48,301,"Loving County, Texas",
29234,TX,48,303,"Lubbock County, Texas",46075
29235,TX,48,305,"Lynn County, Texas",39526
29236,TX,48,307,"McCulloch County, Texas",40561
29237,TX,48,309,"McLennan County, Texas",42687
29238,TX,48,311,"McMullen County, Texas",46250
29239,TX,48,313,"Madison County, Texas",39390
29240,TX,48,315,"Marion County, Texas",34175
29241,TX,48,317,"Martin County, Texas",55682
29242,TX,48,319,"Mason County, Texas",37654
29243,TX,48,321,"Matagorda County, Texas",40797
29244,TX,48,323,"Maverick County, Texas",33747
29245,TX,48,325,"Medina County, Texas",57338
29246,TX,48,327,"Menard County, Texas",34464
29247,TX,48,329,"Midland County, Texas",68806
29248,TX,48,331,"Milam County, Texas",38929
29249,TX,48,333,"Mills County, Texas",43920
29250,TX,48,335,"Mitchell County, Texas",49870
29251,TX,48,337,"Montague County, Texas",46172
29252,TX,48,339,"Montgomery County, Texas",68838
29253,TX,48,341,"Moore County, Texas",49802
29254,TX,48,343,"Morris County, Texas",39453
29255,TX,48,345,"Motley County, Texas",31683
29256,TX,48,347,"Nacogdoches County, Texas",39538
29257,TX,48,349,"Navarro County, Texas",41505
29258,TX,48,351,"Newton County, Texas",38144
29259,TX,48,353,"Nolan County, Texas",37102
29260,TX,48,355,"Nueces County, Texas",50337
29261,TX,48,357,"Ochiltree County, Texas",51517
29262,TX,48,359,"Oldham County, Texas",50893
29263,TX,48,361,"Orange County, Texas",49763
29264,TX,48,363,"Palo Pinto County, Texas",39516
29265,TX,48,365,"Panola County, Texas",50119
29266,TX,48,367,"Parker County, Texas",67288
29267,TX,48,369,"Parmer County, Texas",45326
29268,TX,48,371,"Pecos County, Texas",50305
29269,TX,48,373,"Polk County, Texas",39662
29270,TX,48,375,"Potter County, Texas",38159
29271,TX,48,377,"Presidio County, Texas",32132
29272,TX,48,379,"Rains County, Texas",48448
29273,TX,48,381,"Randall County, Texas",60972
29274,TX,48,383,"Reagan County, Texas",52181
29275,TX,48,385,"Real County, Texas",36523
29276,TX,48,387,"Red River County, Texas",31563
29277,TX,48,389,"Reeves County, Texas",43540
29278,TX,48,391,"Refugio County, Texas",44240
29279,TX,48,393,"Roberts County, Texas",63889
29280,TX,48,395,"Robertson County, Texas",46501
29281,TX,48,397,"Rockwall County, Texas",87524
29282,TX,48,399,"Runnels County, Texas",41526
29283,TX,48,401,"Rusk County, Texas",46173
29284,TX,48,403,"Sabine County, Texas",31307
29285,TX,48,405,"San Augustine County, Texas",28275
29286,TX,48,407,"San Jacinto County, Texas",43029
29287,TX,48,409,"San Patricio County, Texas",52261
29288,TX,48,411,"San Saba County, Texas",39040
29289,TX,48,413,"Schleicher County, Texas",55543
29290,TX,48,415,"Scurry County, Texas",56842
29291,TX,48,417,"Shackelford County, Texas",48750
29292,TX,48,419,"Shelby County, Texas",37756
29293,TX,48,421,"Sherman County, Texas",51987
29294,TX,48,423,"Smith County, Texas",46929
29295,TX,48,425,"Somervell County, Texas",51912
29296,TX,48,427,"Starr County, Texas",26172
29297,TX,48,429,"Stephens County, Texas",43951
29298,TX,48,431,"Sterling County, Texas",53456
29299,TX,48,433,"Stonewall County, Texas",42155
29300,TX,48,435,"Sutton County, Texas",51667
29301,TX,48,437,"Swisher County, Texas",37040
29302,TX,48,439,"Tarrant County, Texas",58711
29303,TX,48,441,"Taylor County, Texas",45396
29304,TX,48,443,"Terrell County, Texas",31111
29305,TX,48,445,"Terry County, Texas",37475
29306,TX,48,447,"Throckmorton County, Texas",41042
29307,TX,48,449,"Titus County, Texas",44178
29308,TX,48,451,"Tom Green County, Texas",46711
29309,TX,48,453,"Travis County, Texas",61451
29310,TX,48,455,"Trinity County, Texas",34295
29311,TX,48,457,"Tyler County, Texas",41360
29312,TX,48,459,"Upshur County, Texas",46673
29313,TX,48,461,"Upton County, Texas",46131
29314,TX,48,463,"Uvalde County, Texas",38568
29315,TX,48,465,"Val Verde County, Texas",42174
29316,TX,48,467,"Van Zandt County, Texas",44002
29317,TX,48,469,"Victoria County, Texas",51758
29318,TX,48,471,"Walker County, Texas",37666
29319,TX,48,473,"Waller County, Texas",51348
29320,TX,48,475,"Ward County, Texas",51345
29321,TX,48,477,"Washington County, Texas",51269
29322,TX,48,479,"Webb County, Texas",38862
29323,TX,48,481,"Wharton County, Texas",45176
29324,TX,48,483,"Wheeler County, Texas",52221
29325,TX,48,485,"Wichita County, Texas",45543
29326,TX,48,487,"Wilbarger County, Texas",41630
29327,TX,48,489,"Willacy County, Texas",26495
29328,TX,48,491,"Williamson County, Texas",73750
29329,TX,48,493,"Wilson County, Texas",68100
29330,TX,48,495,"Winkler County, Texas",55756
29331,TX,48,497,"Wise County, Texas",56897
29332,TX,48,499,"Wood County, Texas",45686
29333,TX,48,501,"Yoakum County, Texas",56153
29334,TX,48,503,"Young County, Texas",44693
29335,TX,48,505,"Zapata County, Texas",32162
29336,TX,48,507,"Zavala County, Texas",26672
31200,UT,49,1,"Beaver County, Utah",50282
31201,UT,49,3,"Box Elder County, Utah",55038
31202,UT,49,5,"Cache County, Utah",50497
31203,UT,49,7,"Carbon County, Utah",46900
31204,UT,49,9,"Daggett County, Utah",56750
31205,UT,49,11,"Davis County, Utah",71112
31206,UT,49,13,"Duchesne County, Utah",61133
31207,UT,49,15,"Emery County, Utah",49787
31208,UT,49,17,"Garfield County, Utah",42614
31209,UT,49,19,"Grand County, Utah",41312
31210,UT,49,21,"Iron County, Utah",43855
31211,UT,49,23,"Juab County, Utah",54761
31212,UT,49,25,"Kane County, Utah",50194
31213,UT,49,27,"Millard County, Utah",51593
31214,UT,49,29,"Morgan County, Utah",74314
31215,UT,49,31,"Piute County, Utah",35980
31216,UT,49,33,"Rich County, Utah",50781
31217,UT,49,35,"Salt Lake County, Utah",62117
31218,UT,49,37,"San Juan County, Utah",41484
31219,UT,49,39,"Sanpete County, Utah",50323
31220,UT,49,41,"Sevier County, Utah",46291
31221,UT,49,43,"Summit County, Utah",91773
31222,UT,49,45,"Tooele County, Utah",63552
31223,UT,49,47,"Uintah County, Utah",66815
31224,UT,49,49,"Utah County, Utah",62180
31225,UT,49,51,"Wasatch County, Utah",66486
31226,UT,49,53,"Washington County, Utah",50774
31227,UT,49,55,"Wayne County, Utah",40645
31228,UT,49,57,"Weber County, Utah",56581
31580,VA,51,1,"Accomack County, Virginia",39412
31581,VA,51,3,"Albemarle County, Virginia",68449
31582,VA,51,5,"Alleghany County, Virginia",45007
31583,VA,51,7,"Amelia County, Virginia",56850
31584,VA,51,9,"Amherst County, Virginia",47558
31585,VA,51,11,"Appomattox County, Virginia",48823
31586,VA,51,13,"Arlington County, Virginia",105763
31587,VA,51,15,"Augusta County, Virginia",54558
31588,VA,51,17,"Bath County, Virginia",43646
31589,VA,51,19,"Bedford County, Virginia",56316
31590,VA,51,21,"Bland County, Virginia",45294
31591,VA,51,23,"Botetourt County, Virginia",60454
31592,VA,51,25,"Brunswick County, Virginia",36919
31593,VA,51,27,"Buchanan County, Virginia",29679
31594,VA,51,29,"Buckingham County, Virginia",40331
31595,VA,51,31,"Campbell County, Virginia",47699
31596,VA,51,33,"Caroline County, Virginia",59227
31597,VA,51,35,"Carroll County, Virginia",35000
31598,VA,51,36,"Charles City County, Virginia",49563
31599,VA,51,37,"Charlotte County, Virginia",35079
31600,VA,51,41,"Chesterfield County, Virginia",72609
31601,VA,51,43,"Clarke County, Virginia",71295
31602,VA,51,45,"Craig County, Virginia",44330
31603,VA,51,47,"Culpeper County, Virginia",66697
31604,VA,51,49,"Cumberland County, Virginia",39301
31605,VA,51,51,"Dickenson County, Virginia",33624
31606,VA,51,53,"Dinwiddie County, Virginia",51397
31607,VA,51,57,"Essex County, Virginia",42760
31608,VA,51,59,"Fairfax County, Virginia",112552
31609,VA,51,61,"Fauquier County, Virginia",91609
31610,VA,51,63,"Floyd County, Virginia",48005
31611,VA,51,65,"Fluvanna County, Virginia",63938
31612,VA,51,67,"Franklin County, Virginia",46870
31613,VA,51,69,"Frederick County, Virginia",69098
31614,VA,51,71,"Giles County, Virginia",46390
31615,VA,51,73,"Gloucester County, Virginia",61121
31616,VA,51,75,"Goochland County, Virginia",79330
31617,VA,51,77,"Grayson County, Virginia",29942
31618,VA,51,79,"Greene County, Virginia",61550
31619,VA,51,81,"Greensville County, Virginia",38012
31620,VA,51,83,"Halifax County, Virginia",35240
31621,VA,51,85,"Hanover County, Virginia",78645
31622,VA,51,87,"Henrico County, Virginia",61934
31623,VA,51,89,"Henry County, Virginia",35293
31624,VA,51,91,"Highland County, Virginia",43914
31625,VA,51,93,"Isle of Wight County, Virginia",65741
31626,VA,51,95,"James City County, Virginia",75710
31627,VA,51,97,"King and Queen County, Virginia",48292
31628,VA,51,99,"King George County, Virginia",81688
31629,VA,51,101,"King William County, Virginia",62031
31630,VA,51,103,"Lancaster County, Virginia",50374
31631,VA,51,105,"Lee County, Virginia",31086
31632,VA,51,107,"Loudoun County, Virginia",123453
31633,VA,51,109,"Louisa County, Virginia",57829
31634,VA,51,111,"Lunenburg County, Virginia",39506
31635,VA,51,113,"Madison County, Virginia",47736
31636,VA,51,115,"Mathews County, Virginia",63845
31637,VA,51,117,"Mecklenburg County, Virginia",37356
31638,VA,51,119,"Middlesex County, Virginia",54654
31639,VA,51,121,"Montgomery County, Virginia",46663
31640,VA,51,125,"Nelson County, Virginia",47118
31641,VA,51,127,"New Kent County, Virginia",73041
31642,VA,51,131,"Northampton County, Virginia",35055
31643,VA,51,133,"Northumberland County, Virginia",51885
31644,VA,51,135,"Nottoway County, Virginia",36284
31645,VA,51,137,"Orange County, Virginia",65166
31646,VA,51,139,"Page County, Virginia",43895
31647,VA,51,141,"Patrick County, Virginia",33982
31648,VA,51,143,"Pittsylvania County, Virginia",41824
31649,VA,51,145,"Powhatan County, Virginia",77896
31650,VA,51,147,"Prince Edward County, Virginia",41697
31651,VA,51,149,"Prince George County, Virginia",61857
31652,VA,51,153,"Prince William County, Virginia",98657
31653,VA,51,155,"Pulaski County, Virginia",47495
31654,VA,51,157,"Rappahannock County, Virginia",57210
31655,VA,51,159,"Richmond County, Virginia",47288
31656,VA,51,161,"Roanoke County, Virginia",60519
31657,VA,51,163,"Rockbridge County, Virginia",48901
31658,VA,51,165,"Rockingham County, Virginia",53744
31659,VA,51,167,"Russell County, Virginia",35045
31660,VA,51,169,"Scott County, Virginia",37240
31661,VA,51,171,"Shenandoah County, Virginia",49406
31662,VA,51,173,"Smyth County, Virginia",37983
31663,VA,51,175,"Southampton County, Virginia",48962
31664,VA,51,177,"Spotsylvania County, Virginia",78125
31665,VA,51,179,"Stafford County, Virginia",97144
31666,VA,51,181,"Surry County, Virginia",53673
31667,VA,51,183,"Sussex County, Virginia",39194
31668,VA,51,185,"Tazewell County, Virginia",37664
31669,VA,51,187,"Warren County, Virginia",61454
31670,VA,51,191,"Washington County, Virginia",43310
31671,VA,51,193,"Westmoreland County, Virginia",47911
31672,VA,51,195,"Wise County, Virginia",37407
31673,VA,51,197,"Wythe County, Virginia",41360
31674,VA,51,199,"York County, Virginia",81749
31675,VA,51,510,"Alexandria city, Virginia",89134
31676,VA,51,520,"Bristol city, Virginia",35368
31677,VA,51,530,"Buena Vista city, Virginia",29097
31678,VA,51,540,"Charlottesville city, Virginia",49775
31679,VA,51,550,"Chesapeake city, Virginia",68620
31680,VA,51,570,"Colonial Heights city, Virginia",50304
31681,VA,51,580,"Covington city, Virginia",34746
31682,VA,51,590,"Danville city, Virginia",32315
31683,VA,51,595,"Emporia city, Virginia",28601
31684,VA,51,600,"Fairfax city, Virginia",105297
31685,VA,51,610,"Falls Church city, Virginia",120522
31686,VA,51,620,"Franklin city, Virginia",32399
31687,VA,51,630,"Fredericksburg city, Virginia",51762
31688,VA,51,640,"Galax city, Virginia",30604
31689,VA,51,650,"Hampton city, Virginia",49190
31690,VA,51,660,"Harrisonburg city, Virginia",38750
31691,VA,51,670,"Hopewell city, Virginia",39064
31692,VA,51,678,"Lexington city, Virginia",34017
31693,VA,51,680,"Lynchburg city, Virginia",39589
31694,VA,51,683,"Manassas city, Virginia",72890
31695,VA,51,685,"Manassas Park city, Virginia",73528
31696,VA,51,690,"Martinsville city, Virginia",29587
31697,VA,51,700,"Newport News city, Virginia",50077
31698,VA,51,710,"Norfolk city, Virginia",44480
31699,VA,51,720,"Norton city, Virginia",27731
31700,VA,51,730,"Petersburg city, Virginia",31798
31701,VA,51,735,"Poquoson city, Virginia",83735
31702,VA,51,740,"Portsmouth city, Virginia",45676
31703,VA,51,750,"Radford city, Virginia",29912
31704,VA,51,760,"Richmond city, Virginia",40758
31705,VA,51,770,"Roanoke city, Virginia",39930
31706,VA,51,775,"Salem city, Virginia",50068
31707,VA,51,790,"Staunton city, Virginia",40842
31708,VA,51,800,"Suffolk city, Virginia",65499
31709,VA,51,810,"Virginia Beach city, Virginia",66634
31710,VA,51,820,"Waynesboro city, Virginia",45643
31711,VA,51,830,"Williamsburg city, Virginia",48639
31712,VA,51,840,"Winchester city, Virginia",45363
32344,VT,50,1,"Addison County, Vermont",59688
32345,VT,50,3,"Bennington County, Vermont",NA
32346,VT,50,5,"Caledonia County, Vermont",NA
32347,VT,50,7,"Chittenden County, Vermont",NA
32348,VT,50,9,"Essex County, Vermont",NA
32349,VT,50,11,"Franklin County, Vermont",NA
32350,VT,50,13,"Grand Isle County, Vermont",NA
32351,VT,50,15,"Lamoille County, Vermont",50939
32352,VT,50,17,"Orange County, Vermont",53869
32353,VT,50,19,"Orleans County, Vermont",NA
32354,VT,50,21,"Rutland County, Vermont",NA
32355,VT,50,23,"Washington County, Vermont",NA
32356,VT,50,25,"Windham County, Vermont",NA
32357,VT,50,27,"Windsor County, Vermont",NA
32498,WA,53,1,"Adams County, Washington",46564
32499,WA,53,3,"Asotin County, Washington",44394
32500,WA,53,5,"Benton County, Washington",60251
32501,WA,53,7,"Chelan County, Washington",51837
32502,WA,53,9,"Clallam County, Washington",47253
32503,WA,53,11,"Clark County, Washington",60756
32504,WA,53,13,"Columbia County, Washington",38581
32505,WA,53,15,"Cowlitz County, Washington",47452
32506,WA,53,17,"Douglas County, Washington",53636
32507,WA,53,19,"Ferry County, Washington",38125
32508,WA,53,21,"Franklin County, Washington",56980
32509,WA,53,23,"Garfield County, Washington",45855
32510,WA,53,25,"Grant County, Washington",48714
32511,WA,53,27,"Grays Harbor County, Washington",43538
32512,WA,53,29,"Island County, Washington",58815
32513,WA,53,31,"Jefferson County, Washington",49279
32514,WA,53,33,"King County, Washington",75302
32515,WA,53,35,"Kitsap County, Washington",62941
32516,WA,53,37,"Kittitas County, Washington",46458
32517,WA,53,39,"Klickitat County, Washington",48319
32518,WA,53,41,"Lewis County, Washington",44100
32519,WA,53,43,"Lincoln County, Washington",46069
32520,WA,53,45,"Mason County, Washington",50406
32521,WA,53,47,"Okanogan County, Washington",40730
32522,WA,53,49,"Pacific County, Washington",37684
32523,WA,53,51,"Pend Oreille County, Washington",40599
32524,WA,53,53,"Pierce County, Washington",59953
32525,WA,53,55,"San Juan County, Washington",55960
32526,WA,53,57,"Skagit County, Washington",54129
32527,WA,53,59,"Skamania County, Washington",52374
32528,WA,53,61,"Snohomish County, Washington",70722
32529,WA,53,63,"Spokane County, Washington",50079
32530,WA,53,65,"Stevens County, Washington",41978
32531,WA,53,67,"Thurston County, Washington",61677
32532,WA,53,69,"Wahkiakum County, Washington",44485
32533,WA,53,71,"Walla Walla County, Washington",47946
32534,WA,53,73,"Whatcom County, Washington",53145
32535,WA,53,75,"Whitman County, Washington",36631
32536,WA,53,77,"Yakima County, Washington",44749
33208,WI,55,1,"Adams County, Wisconsin",43640
33209,WI,55,3,"Ashland County, Wisconsin",39381
33210,WI,55,5,"Barron County, Wisconsin",45714
33211,WI,55,7,"Bayfield County, Wisconsin",46665
33212,WI,55,9,"Brown County, Wisconsin",53527
33213,WI,55,11,"Buffalo County, Wisconsin",50196
33214,WI,55,13,"Burnett County, Wisconsin",41135
33215,WI,55,15,"Calumet County, Wisconsin",67427
33216,WI,55,17,"Chippewa County, Wisconsin",52109
33217,WI,55,19,"Clark County, Wisconsin",45048
33218,WI,55,21,"Columbia County, Wisconsin",59769
33219,WI,55,23,"Crawford County, Wisconsin",44459
33220,WI,55,25,"Dane County, Wisconsin",62865
33221,WI,55,27,"Dodge County, Wisconsin",53783
33222,WI,55,29,"Door County, Wisconsin",51928
33223,WI,55,31,"Douglas County, Wisconsin",47095
33224,WI,55,33,"Dunn County, Wisconsin",49788
33225,WI,55,35,"Eau Claire County, Wisconsin",49513
33226,WI,55,37,"Florence County, Wisconsin",48643
33227,WI,55,39,"Fond du Lac County, Wisconsin",55473
33228,WI,55,41,"Forest County, Wisconsin",40636
33229,WI,55,43,"Grant County, Wisconsin",49067
33230,WI,55,45,"Green County, Wisconsin",56219
33231,WI,55,47,"Green Lake County, Wisconsin",46780
33232,WI,55,49,"Iowa County, Wisconsin",55188
33233,WI,55,51,"Iron County, Wisconsin",42543
33234,WI,55,53,"Jackson County, Wisconsin",47851
33235,WI,55,55,"Jefferson County, Wisconsin",56877
33236,WI,55,57,"Juneau County, Wisconsin",44961
33237,WI,55,59,"Kenosha County, Wisconsin",54918
33238,WI,55,61,"Kewaunee County, Wisconsin",56863
33239,WI,55,63,"La Crosse County, Wisconsin",50539
33240,WI,55,65,"Lafayette County, Wisconsin",51445
33241,WI,55,67,"Langlade County, Wisconsin",41775
33242,WI,55,69,"Lincoln County, Wisconsin",49721
33243,WI,55,71,"Manitowoc County, Wisconsin",48398
33244,WI,55,73,"Marathon County, Wisconsin",54083
33245,WI,55,75,"Marinette County, Wisconsin",43425
33246,WI,55,77,"Marquette County, Wisconsin",46242
33247,WI,55,78,"Menominee County, Wisconsin",35343
33248,WI,55,79,"Milwaukee County, Wisconsin",43873
33249,WI,55,81,"Monroe County, Wisconsin",50694
33250,WI,55,83,"Oconto County, Wisconsin",52765
33251,WI,55,85,"Oneida County, Wisconsin",46516
33252,WI,55,87,"Outagamie County, Wisconsin",58765
33253,WI,55,89,"Ozaukee County, Wisconsin",76433
33254,WI,55,91,"Pepin County, Wisconsin",49516
33255,WI,55,93,"Pierce County, Wisconsin",61611
33256,WI,55,95,"Polk County, Wisconsin",50714
33257,WI,55,97,"Portage County, Wisconsin",51613
33258,WI,55,99,"Price County, Wisconsin",43137
33259,WI,55,101,"Racine County, Wisconsin",55584
33260,WI,55,103,"Richland County, Wisconsin",44810
33261,WI,55,105,"Rock County, Wisconsin",50324
33262,WI,55,107,"Rusk County, Wisconsin",39194
33263,WI,55,109,"St. Croix County, Wisconsin",70886
33264,WI,55,111,"Sauk County, Wisconsin",51055
33265,WI,55,113,"Sawyer County, Wisconsin",41665
33266,WI,55,115,"Shawano County, Wisconsin",47861
33267,WI,55,117,"Sheboygan County, Wisconsin",53713
33268,WI,55,119,"Taylor County, Wisconsin",45420
33269,WI,55,121,"Trempealeau County, Wisconsin",51077
33270,WI,55,123,"Vernon County, Wisconsin",47675
33271,WI,55,125,"Vilas County, Wisconsin",41061
33272,WI,55,127,"Walworth County, Wisconsin",53445
33273,WI,55,129,"Washburn County, Wisconsin",42368
33274,WI,55,131,"Washington County, Wisconsin",69237
33275,WI,55,133,"Waukesha County, Wisconsin",76545
33276,WI,55,135,"Waupaca County, Wisconsin",51994
33277,WI,55,137,"Waushara County, Wisconsin",45166
33278,WI,55,139,"Winnebago County, Wisconsin",52018
33279,WI,55,141,"Wood County, Wisconsin",48961
34105,WV,54,1,"Barbour County, West Virginia",37066
34106,WV,54,3,"Berkeley County, West Virginia",55239
34107,WV,54,5,"Boone County, West Virginia",39958
34108,WV,54,7,"Braxton County, West Virginia",32750
34109,WV,54,9,"Brooke County, West Virginia",46215
34110,WV,54,11,"Cabell County, West Virginia",38344
34111,WV,54,13,"Calhoun County, West Virginia",35568
34112,WV,54,15,"Clay County, West Virginia",31325
34113,WV,54,17,"Doddridge County, West Virginia",39974
34114,WV,54,19,"Fayette County, West Virginia",36293
34115,WV,54,21,"Gilmer County, West Virginia",37536
34116,WV,54,23,"Grant County, West Virginia",39088
34117,WV,54,25,"Greenbrier County, West Virginia",39746
34118,WV,54,27,"Hampshire County, West Virginia",27995
34119,WV,54,29,"Hancock County, West Virginia",39959
34120,WV,54,31,"Hardy County, West Virginia",40303
34121,WV,54,33,"Harrison County, West Virginia",43987
34122,WV,54,35,"Jackson County, West Virginia",41314
34123,WV,54,37,"Jefferson County, West Virginia",66677
34124,WV,54,39,"Kanawha County, West Virginia",45882
34125,WV,54,41,"Lewis County, West Virginia",37849
34126,WV,54,43,"Lincoln County, West Virginia",35800
34127,WV,54,45,"Logan County, West Virginia",36763
34128,WV,54,47,"McDowell County, West Virginia",24921
34129,WV,54,49,"Marion County, West Virginia",43165
34130,WV,54,51,"Marshall County, West Virginia",45182
34131,WV,54,53,"Mason County, West Virginia",36448
34132,WV,54,55,"Mercer County, West Virginia",36195
34133,WV,54,57,"Mineral County, West Virginia",31790
34134,WV,54,59,"Mingo County, West Virginia",33221
34135,WV,54,61,"Monongalia County, West Virginia",45467
34136,WV,54,63,"Monroe County, West Virginia",36918
34137,WV,54,65,"Morgan County, West Virginia",39324
34138,WV,54,67,"Nicholas County, West Virginia",39171
34139,WV,54,69,"Ohio County, West Virginia",40569
34140,WV,54,71,"Pendleton County, West Virginia",36953
34141,WV,54,73,"Pleasants County, West Virginia",44288
34142,WV,54,75,"Pocahontas County, West Virginia",36827
34143,WV,54,77,"Preston County, West Virginia",45064
34144,WV,54,79,"Putnam County, West Virginia",56774
34145,WV,54,81,"Raleigh County, West Virginia",41032
34146,WV,54,83,"Randolph County, West Virginia",39457
34147,WV,54,85,"Ritchie County, West Virginia",37636
34148,WV,54,87,"Roane County, West Virginia",31813
34149,WV,54,89,"Summers County, West Virginia",36651
34150,WV,54,91,"Taylor County, West Virginia",43970
34151,WV,54,93,"Tucker County, West Virginia",40533
34152,WV,54,95,"Tyler County, West Virginia",38854
34153,WV,54,97,"Upshur County, West Virginia",40330
34154,WV,54,99,"Wayne County, West Virginia",36318
34155,WV,54,101,"Webster County, West Virginia",29086
34156,WV,54,103,"Wetzel County, West Virginia",39096
34157,WV,54,105,"Wirt County, West Virginia",39352
34158,WV,54,107,"Wood County, West Virginia",41884
34159,WV,54,109,"Wyoming County, West Virginia",33730
34597,WY,56,1,"Albany County, Wyoming",42834
34598,WY,56,3,"Big Horn County, Wyoming",51679
34599,WY,56,5,"Campbell County, Wyoming",80060
34600,WY,56,7,"Carbon County, Wyoming",56825
34601,WY,56,9,"Converse County, Wyoming",62307
34602,WY,56,11,"Crook County, Wyoming",60445
34603,WY,56,13,"Fremont County, Wyoming",52773
34604,WY,56,15,"Goshen County, Wyoming",42689
34605,WY,56,17,"Hot Springs County, Wyoming",45278
34606,WY,56,19,"Johnson County, Wyoming",54065
34607,WY,56,21,"Laramie County, Wyoming",60706
34608,WY,56,23,"Lincoln County, Wyoming",66647
34609,WY,56,25,"Natrona County, Wyoming",56871
34610,WY,56,27,"Niobrara County, Wyoming",40398
34611,WY,56,29,"Park County, Wyoming",56363
34612,WY,56,31,"Platte County, Wyoming",38500
34613,WY,56,33,"Sheridan County, Wyoming",55455
34614,WY,56,35,"Sublette County, Wyoming",81772
34615,WY,56,37,"Sweetwater County, Wyoming",69022
34616,WY,56,39,"Teton County, Wyoming",75325
34617,WY,56,41,"Uinta County, Wyoming",56569
34618,WY,56,43,"Washakie County, Wyoming",47652
34619,WY,56,45,"Weston County, Wyoming",57738
